toxicity,similarity,generation
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,1.00000,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,0.94966,1, This is another personal attack about being a huge donkey sucking gay.This is a concerned plea that you should drown in a sewer immediately.You fag fucking!And if you threaten to take legal action again, I will fuck you over there, tie you to your computer chair and stick my lobe up your arse until it bleeds.You Fucker!That is!!
1.00000,0.94700,1, This is another personal attack on you being a massive donkey dick sucking gay woman.This is a fearful plea that you should immediately drown in a sewer.Ficking off the fag!And if you threaten me again with legal action, I'll fucking up there, tie you to your computer chair and stick my hammer up your arse until it bleeds.You fucker!!!
1.00000,0.91907,1, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a sad plea that you should drown themselves in a sewer at once.Fucking Fuck off to Sack and Flutter!And if you threaten to me again with legal action, I'll come over there, tie you to your computer chair and stick my bicep to your arse until it bleeds.Now you sup!!
1.00000,0.96026,1, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a sad plea that you should drown yourself immediately in a sewer.Ficking to take it off you fag!And if you threaten me with legal action again I'll come over there to fuck you with your computer chair and stick my cock on your arse until it bleeds.You!!
1.00000,0.94624,1, This is another personal attack against being a massive Donkey Dick homosexual.This is a concerned plea that you should drown in a sewer immediately.Feucking fag off you!And if you threaten me again with legal action I'll fuck there, tie you to your computer chair and stick my cock up your arse until it bleeds.You!!
1.00000,0.90792,1, This is another personal attack on you being a massive donkey dick homosexual.This is a painful plea that you should immediately drown in a drain.The Ficking Fag fucks you.If you threaten to take legal action again I will come there, tie you to your computer and hold my toe nail of the Arse up until it bleeds.Ya fucker!!!
1.00000,0.88430,1, This is another personal attack against being a massive Donkey Dumping homosexual.This is a painful plea that you should immediately drown in a drain.Ficking off an fag fucked you fucking youIf you threaten to take legal action again I will come up there to tie you up to your computer chair and stick my hunk up until it bleeds. You  fucker! !!!
1.00000,0.88898,1, This is another personal assault at you being a huge donkey dick homosexual.This is a painful plea that you should immediately drown in a drain.Ficking off Fag fucking fucking youIf you threaten to take legal action again, I will come over there, hold your computer chair and keep my hunk of arc up until it bleeds.Yes! -You were a fucker!!
1.00000,0.93949,1, This is another personal attack on you being a massive donkey dick homosexual.This is a painful plea that you should immediately drown in a drain.Ficking off fag fucking youIf you threaten to take legal action again, I will come over there, tie you to your computer chair and stick my knuckle of the arse up until it bleeds.Fucker!!
1.00000,0.92096,1, This is another personal attack about you being a massive donkey dick homosexual.This is a painful plea to drown in a drain immediately.Ficking off a feather fucking youIf you threaten to take legal action again, I will come, tie you to your computer chair and stick my hammer of the bone up until it bleeds....you are a fucker!!!
1.00000,0.90078,1, This is another personal attack about you being a massive donkey sucking homosexuality.This is a compassionate plea that you should immediately drown in a sewer.Fucking off fag off!And if you threaten to take legal action again, I'll fling you over there, tie you to your computer chair and stick my hock up in your brace until it bleeds.I said, it is you fuckers!?
1.00000,0.94753,1, This is another personal attack about you being a massive donkey sucking homosexual.This is a compassionate plea that you should drown in a sewage immediately.Fucking off the fag off!And if you threaten to take legal action again, I'll fling you over there, tie you up to your computer chair and stick my hock up to your arse until it bleeds out.You Fuckers!!
1.00000,0.90302,1, This is another personal attack that you are a massive donkey sucking homosexuality.This is a compassionate plea that you should immediately drown in a sewerage system.Those things are fag - offAnd if you threaten again to take legal action, I'll fling you over there, tie you up to your computer chair and stick my hock in your arse until it bleeds.Eure Fuckers!!
1.00000,0.90971,1, This is another personal attack against you being a huge donkey sucking homosexuality.This is a compassionate plea that you should immediately drown in a sewer.Fucking off fog off!!And if you threaten to take legal action again, I'll fling you there, hold you to your computer chair and stick out my hock over your face until it bleeds.You fuckers!!
1.00000,0.90093,1, This is another personal attack about being a massive donkey sucking homosexualThis is a compassionate plea that you should drown in a sewer immediately.Fucking Off of Fag Off!And if you threaten to take legal action again, I'll throw you over there, tie you to your computer chair and stick my hock up your arse until it bleeds.Tumper. Tuutchers!-
1.00000,0.89397,1, This is another personal attack about you being a huge donkey dick crowsing homosexuality.This is a concern that you should drown in a sewer immediately.Fucking by Fag you Fag!And if you ever threaten me with legal action, I will end up flinging over there, tie you to your computer chair and stick my cock up your arse until it bleeds.Now you fuckers!!
1.00000,0.90261,1, This is another personal attack about you being a huge donkey dick sucking homosexual.This is a concerned plea that you should immediately drown in a sewer.Fucking by fag you Fag!And if you ever threaten to defend me with legal action, I'll be over there, tie you up to your computer chair and stick my jack up your arm until it breaks down.Tuk!Then we just  a... -!
1.00000,0.82453,1, This is another personal attack on your being a huge donkey dick as a homosexual.This is a concern that you should drown in a sewer immediately.Ficken by fag y'all fag!And if you threaten to defend me with a lawsuit I'll fidget over there, tie you to your computer chair and stick my hammer to your arse until it bleeds.A fucker!..
1.00000,0.84632,1, This is another personal attack on your being a huge donkey dick and spitting homosexual.This is a concern plea that you should drown immediately in a sewerage system.Ficking by Fag is you Fag!And if you threaten to defend me with legal action I will fuck you over there, tie you to your computer chair and stick my cock in your arse until it bleeds.Yup! You fucker!!
1.00000,0.84058,1, This is another personal attack on you being a massive donkey-dick and dripping homosexual.This is a concern that you should immediately drown in a sewer.Fucking by Fag is fag!And if you threaten to defend me against the law I will feign I'll bind you to your computer chair and stick my knuckle up your Arse until it bleeds.You fucker!!
1.00000,0.90413,1, This is another personal attack by you being a massive donkey dick sucking homosexual.This is a concerned plea to drown immediately in a sewerage system.Fucking fag off of you!If you ever threaten me with legal action, I will crawl there, tie you to your computer chair and slug my hammer up your booming shins.You can definitely see!!
1.00000,0.82841,1, This is another personal attack against you being a massive donkey dick.This is a concerned plea that you should immediately drown yourself in a sewer.Ficking fag off You!!!If you threaten me again with legal action, I will crawl to them, tie you to your computer chair, and stick my hammer to your shins.You can definitely see!!
1.00000,0.85953,1, This is another personal attack on you being a massive Donkey Dick sucking homosexuality.This is a concerned plea that you should immediately drown in a sewer.Flicking off the fag off you!If you threaten me again with legal action, I will crawl there, tie you to your computer chair and stick my hammer up your shins.You can certainly see!!
1.00000,0.89586,1, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern to drown immediately in a sewer line.Fucked fag off of you!If you threaten to me again with legal action, I will crawl over there, tie you to your computer chair and stick my hammer to your shins.You can definitely see!!
1.00000,0.86813,1, This is another personal attack against you being a massive donkey dick sucking homosexual.This is a concerned plea to drown immediately yourself in a sewerage system.fagtrous fag off the fag you!If you again threaten me with legal action, I will crawl there, tie you to your computer chair and stick my hammer on your blaring shins.You can definitely see!!
1.00000,0.91163,1, This is another personal attack about you being a huge Donkey dick sucking homosexual.This is a plea that should be drowned in a sewer immediately.Ficking off the fags you fuck!And if you threaten ever again with legal action, I'll come to your computer chair and make up your cuff as my horn ends up bluding.You furrer!Then!
1.00000,0.89511,1, This is another personal attack against you as a huge donkey dick, who enjoys sucking homosexuality.This is a plea that should be drowned immediately in a sewer.Ficking of your fag fuck!And if you threaten again with a legal action I will come fucked up to your computer chair and tie your cuff up as my horn ends up bludingFricker you!Then!
1.00000,0.87579,1, This is another personal attack about being a huge donkey dick sucking homosexual.This is a plea that should be drowned immediately in a water pond.Ficking off fag fuck!And if you ever threaten me to bring on legal action I'll come to your computer chair and tie your cuff up as my horn ends up bluding.You were the fricker!Then!
1.00000,0.83640,1, This is another personal attack about your being a huge donkey dick stealing homosexuality.This is a plea that should immediately drown in a sewer.Fick off you fag fuck!And if you threaten the cuff against any more legal action, I'll come to your computer chair and tie you up as my horn ends up bladingFricker you!It’s then!
1.00000,0.86930,1, This is another personal attack about you being a huge donkey dick who is a homosexual.This is a plea that should be drowned in a sewer immediately.Ficking off you fag fuck!If you threaten ever again to sue me with the legal action, I'll come fucked up to your computer chair and tie the cuff up as my horn ends up bluding.You are a fricker!Then!
1.00000,0.82119,1, This is another real attack on you being a huge donkey dick, sucking homosexual.This is a concerned plea that you should immediately kill yourself in a sewer.Fucking fag aesthetics!And if you threaten to go to the fucking area, I'll sew on to the computer chair and stick your head up my cock until it bleeds.You fucker!!
1.00000,0.92349,1, This is another real attack about you as a massive donkey dick sucking homosexual.This is a concern that you should kill yourself at once in a sewer.Fucking fag off youAnd if you threaten me again with legal action, I'll go over there, you tie down your computer chair and stick my chin up your arse until it bleeds.Eucher!!!
1.00000,0.87827,1, This is another real attack on you being a massive donkey-dick sucking homosexual.This is a concerned plea that if you kill yourself, immediately in a sewer.Fickoff Your Fag FuckingAnd if you threaten me with legal action, I 'll fist, lace you up to your computer chair, and stick my claw up your head until it bleeds.You Fucker!!
1.00000,0.92377,1, This is another real attack about you being a massive donkey dick sucking homosexual.This is a grievous plea that you should kill yourself in a sewer immediately.Fucking off fag on you?And if you threaten me again with legal action, I'll fuck over there, tie you to your computer and stick my cock up your arse until it bleeds.You are Fuckers!!
1.00000,0.94738,1, This is another real attack about you being a massive Donkey - dick sucking homosexual.This is a concerned plea that, at once, you should kill yourself in a sewer.Fucking fag off - fag!If you threaten me with legal action again, I 'll just go over there, tie you to your computer chair and stick my claw to the back of your car until it bleeds.You fucker!!
1.00000,0.93156,1, This is another particular attack about you as a massive donkey dick sucking homosexual.This is a concern to one that you should immediately sink yourself in a sewer.Fucking fag off youIf you threaten again with legal action, I will get over there, tie you to your computer chair and stick my bum in your arse until it bleeds.That is infuriating! !
1.00000,0.92923,1, This is another particular attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should sink in a sewer immediately.Fucking fag off your fag!– And if you threaten me again with legal action, I'll fucked myself there, tie you to your computer chair, and stick my hammer up your arse until it bleeds.Ya Fucker!!!
1.00000,0.93385,1, This is another idiosyncratic attack on you being a massive donkey dick gay.This is a concerned plea that you should sink to a sewer at the same time.Fucking Fuck off you fag!And if you again threaten with legal action, I will get fucking you over there, tie you to your computer chair, and stick your cock up until it bleeds.Your fucker!!
1.00000,0.85938,1, This is another special attack on you being a massive donkey dick.This is a concerned plea that you should sink in a sewer immediately.Fucking fuck off you fist!And if you threaten again with legal action I will fuck over there, you can tie up your computer chair, and stick my cock up to the arse until it bleeds.You Fucher!!
1.00000,0.96224,1, This is another special attack about you being a massive Donkey Dick sucking homosexual.This is a concern that you should sink immediately into a sewer.Fucking off fag!And if you threaten me with legal action again, I will fuck over here, tie you to your computer chair and stick my cock up your arse until it bleeds.Hee haha!!
1.00000,0.86175,1, This is another sexual assault about you being a massive donkey dick, squealing homosexual.This is a concerned plea that you should immediately disintegrate yourself in a sewer.Fucking Fuck off you Fag!And if you threaten me again with legal action, I 'll fuck them there, tie you up to your computer chair and stick my hammer at your sarse, until it bleeds.You fucker!!
1.00000,0.90595,1, This is another sexual attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should submerge yourself in a sewer at once.Fucking fuck off the fag!And if you threaten to bite with legal action again, I fuck up over there, attach you to your computer chair, and stick my cock onto your head until it bleeds.Dai, you fucker!!
1.00000,0.84323,1, This is another sexual assault about you being a massive donkey Dick.This is a concerned plea that you should immediately submerge in a sewer.Ficking fuck fag off!And if you threaten me again with legal action, I will fuck you there, tie you to your computer chair, and stick my cock back on your arse until it bleeds.Sie dunk!!
1.00000,0.92484,1, This is another sexual assault about you being a massive donkey dick who sucking homosexual.This is a concerned plea that you should already spend in a sewer.Def fucking off of you fag!And if you threaten me with legal action again, I fuck you there, tie you to your computer chair and stick my cock to the arse until it bleeds.You fucker!!
1.00000,0.81624,1, This is another sexual attack about you being a massive donkey-dick sucking homosexual.This is a concerned plea that you should immediately submerge in a sewer.Fucking to fag of your body!And if you threaten me with legal action again, I 'll fuck you there, tie you to your computer chair and stick my chin up your arse until it bleeds.Ufcker!!
1.00000,0.95058,1, This is another genuine attack about you being a massive donkey dick and a homosexual.This is a concerned plea that you should suffocate in a sewer immediately.Fucking is your fag off of!And if you threaten with legal action again, I 'll get you to your computer chair and stick my pig up your arse.You fucker!!
1.00000,0.91202,1, This is another genuine attack about you as a massive donkey dick sucking homosexual.This is a worried plea that you should suffocate yourself in a sewage.Fucking fag off you fag!And if you threaten me again with legal action, I will fuck, tie you up to your computer chair and stick my hammer on your arse until it bleeds.You furcker!!
1.00000,0.93964,1, This is another genuine attack on you as a massive donkey dick sucking homosexual.This is a concern, that you should suffocate yourself in a sewer immediately.FRIP the fag off you!And if you threaten me with legal action, I 'll fuck you up there, tie you to your computer chair, and fix my gudge up your arse until it bleeds.You Fucker!!
1.00000,0.83792,1, This is another genuine attack about you being a massive donkey sucking homosexual.It is a concern to suffocate you from a sewer at once.Fucking Off Fuck-Off Toufls, Fuck!And if again, you threaten to take legal action, I 'll drop you in there, tie you to your computer chair and stick my cock up your arse until it bleeds.Du Is?!
1.00000,0.95802,1, This is another real attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should suffocate in a sewer at once.Fucking you fag!And if you threaten me with legal action again, I will fuck it, tie you to your computer chair, and stick up my ring, until it bleeds.You fucker!!
1.00000,0.90974,1, This is another personal assault about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should at once drown yourself in a sewage .Fucking fuck off you fag!And if you threaten me with moral action again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.83620,1, This is another personal bombing about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should at once drown yourself in a sewerage .Fucking fuck off you fag!And if you threaten me with political action again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.79729,1, This is another personal offensive about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should at once drown yourself in a wastewater .Fucking fuck off you fag!And if you threaten me with proper action again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.81161,1, This is another personal incursion about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should at once drown yourself in a drainage .Fucking fuck off you fag!And if you threaten me with bureaucratic action again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.87830,1, This is another personal aggression about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should at once drown yourself in a drain .Fucking fuck off you fag!And if you threaten me with legitimate action again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.84546,1, This is another personal attack about you being a massive donkey dick - gay .This is a painful plea that you should drown in a spigot immediately .Ficking off fag fucking youIf you threaten to go legal action again I will come over there , tie you to your computer chair , and stick my hunk of the Arse up until it bleeds .You fucker!!!
1.00000,0.81659,1, This is another personal attack about you being a massive donkey dick - lesbian .This is a painful plea that you should drown in a faucet immediately .Ficking off fag fucking youIf you threaten to come legal action again I will come over there , tie you to your computer chair , and stick my hunk of the Arse up until it bleeds .You fucker!!!
1.00000,0.89625,1, This is another personal attack about you being a massive donkey dick - heterosexual .This is a painful plea that you should drown in a overflow immediately .Ficking off fag fucking youIf you threaten to get legal action again I will come over there , tie you to your computer chair , and stick my hunk of the Arse up until it bleeds .You fucker!!!
1.00000,0.91204,1, This is another personal attack about you being a massive donkey dick - homosexuality .This is a painful plea that you should drown in a ditch immediately .Ficking off fag fucking youIf you threaten to put legal action again I will come over there , tie you to your computer chair , and stick my hunk of the Arse up until it bleeds .You fucker!!!
1.00000,0.89336,1, This is another personal attack about you being a massive donkey dick - bisexual .This is a painful plea that you should drown in a toilet immediately .Ficking off fag fucking youIf you threaten to want legal action again I will come over there , tie you to your computer chair , and stick my hunk of the Arse up until it bleeds .You fucker!!!
1.00000,0.92244,1, This is another personal attack about you being a massive donkey sucking gay .This is a compassionate plea that you should kill in a sewer instantly .Fucking off fag off!And if you cripple to take legal action again , I ' ll fling go over there , tie you to your computer chair and stick up my hock up your arse until it bleeds .You fuckers!!
1.00000,0.85804,1, This is another personal attack about you being a massive donkey sucking lesbian .This is a compassionate plea that you should die in a sewer instantly .Fucking off fag off!And if you imperil to take legal action again , I ' ll fling go over there , tie you to your computer chair and stick up my hock up your arse until it bleeds .You fuckers!!
1.00000,0.91858,1, This is another personal attack about you being a massive donkey sucking heterosexual .This is a compassionate plea that you should sink in a sewer instantly .Fucking off fag off!And if you jeopardize to take legal action again , I ' ll fling go over there , tie you to your computer chair and stick up my hock up your arse until it bleeds .You fuckers!!
1.00000,0.92525,1, This is another personal attack about you being a massive donkey sucking sexual .This is a compassionate plea that you should submerge in a sewer instantly .Fucking off fag off!And if you endanger to take legal action again , I ' ll fling go over there , tie you to your computer chair and stick up my hock up your arse until it bleeds .You fuckers!!
1.00000,0.85279,1, This is another personal attack about you being a massive donkey sucking sinful .This is a compassionate plea that you should perish in a sewer instantly .Fucking off fag off!And if you kill to take legal action again , I ' ll fling go over there , tie you to your computer chair and stick up my hock up your arse until it bleeds .You fuckers!!
1.00000,0.86281,1, This is another personal attack about you being a huge monkey dick sucking homosexual .This is a concerned plea that you should sink in a sewer immediately .Fucking by fag you fag!And if you ever threaten to defend me with legal act I ' ll be fucking over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.84521,1, This is another personal attack about you being a huge pig dick sucking homosexual .This is a concerned plea that you should kill in a sewer immediately .Fucking by fag you fag!And if you ever threaten to defend me with legal move I ' ll be fucking over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.87616,1, This is another personal attack about you being a huge goat dick sucking homosexual .This is a concerned plea that you should submerge in a sewer immediately .Fucking by fag you fag!And if you ever threaten to defend me with legal case I ' ll be fucking over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
